#category	term ID	term description	observed gene count	background gene count	strength	false discovery rate	matching proteins in your network (IDs)	matching proteins in your network (labels)
Monarch	HP:0000929	Abnormal skull morphology	21	1954	0.77	1.23e-10	9606.ENSP00000222254,9606.ENSP00000257430,9606.ENSP00000259008,9606.ENSP00000269305,9606.ENSP00000277120,9606.ENSP00000278616,9606.ENSP00000285398,9606.ENSP00000287647,9606.ENSP00000294008,9606.ENSP00000302486,9606.ENSP00000310520,9606.ENSP00000322570,9606.ENSP00000348089,9606.ENSP00000351015,9606.ENSP00000358918,9606.ENSP00000359211,9606.ENSP00000360141,9606.ENSP00000364699,9606.ENSP00000386759,9606.ENSP00000418960,9606.ENSP00000498215	PIK3R2,APC,BRIP1,TP53,NTRK2,ATM,ERCC3,FANCD2,SLX4,MAP2K1,ERCC4,POLE,ERCC6,NF1,SUFU,DPYD,GNAS,SDHD,SETD2,BRCA1,FANCB
Monarch	HP:0012638	Abnormal nervous system physiology	25	3154	0.64	1.39e-10	9606.ENSP00000222254,9606.ENSP00000233146,9606.ENSP00000257430,9606.ENSP00000259008,9606.ENSP00000269305,9606.ENSP00000277120,9606.ENSP00000278616,9606.ENSP00000285398,9606.ENSP00000287647,9606.ENSP00000294008,9606.ENSP00000302486,9606.ENSP00000310520,9606.ENSP00000322570,9606.ENSP00000348020,9606.ENSP00000348089,9606.ENSP00000351015,9606.ENSP00000358918,9606.ENSP00000359211,9606.ENSP00000360141,9606.ENSP00000363822,9606.ENSP00000364699,9606.ENSP00000386759,9606.ENSP00000418915,9606.ENSP00000418960,9606.ENSP00000498215	PIK3R2,MSH2,APC,BRIP1,TP53,NTRK2,ATM,ERCC3,FANCD2,SLX4,MAP2K1,ERCC4,POLE,MLH3,ERCC6,NF1,SUFU,DPYD,GNAS,AR,SDHD,SETD2,CDKN2A,BRCA1,FANCB
Monarch	HP:0100743	Neoplasm of the rectum	7	37	2.02	1.39e-10	9606.ENSP00000233146,9606.ENSP00000257430,9606.ENSP00000269305,9606.ENSP00000322570,9606.ENSP00000348020,9606.ENSP00000364699,9606.ENSP00000500891	MSH2,APC,TP53,POLE,MLH3,SDHD,MUTYH
Monarch	HP:0002650	Scoliosis	16	908	0.98	1.47e-10	9606.ENSP00000222254,9606.ENSP00000257430,9606.ENSP00000259008,9606.ENSP00000287647,9606.ENSP00000294008,9606.ENSP00000302486,9606.ENSP00000310520,9606.ENSP00000322570,9606.ENSP00000348089,9606.ENSP00000351015,9606.ENSP00000358918,9606.ENSP00000360141,9606.ENSP00000364699,9606.ENSP00000386759,9606.ENSP00000418960,9606.ENSP00000498215	PIK3R2,APC,BRIP1,FANCD2,SLX4,MAP2K1,ERCC4,POLE,ERCC6,NF1,SUFU,GNAS,SDHD,SETD2,BRCA1,FANCB
Monarch	HP:0001480	Freckling	7	38	2.0	1.60e-10	9606.ENSP00000233146,9606.ENSP00000257430,9606.ENSP00000285398,9606.ENSP00000310520,9606.ENSP00000348089,9606.ENSP00000351015,9606.ENSP00000418915	MSH2,APC,ERCC3,ERCC4,ERCC6,NF1,CDKN2A
Monarch	HP:0100887	Abnormality of globe size	11	268	1.35	1.65e-10	9606.ENSP00000222254,9606.ENSP00000259008,9606.ENSP00000285398,9606.ENSP00000287647,9606.ENSP00000294008,9606.ENSP00000310520,9606.ENSP00000348089,9606.ENSP00000358918,9606.ENSP00000359211,9606.ENSP00000418960,9606.ENSP00000498215	PIK3R2,BRIP1,ERCC3,FANCD2,SLX4,ERCC4,ERCC6,SUFU,DPYD,BRCA1,FANCB
Monarch	HP:0003549	Abnormality of connective tissue	18	1294	0.88	1.66e-10	9606.ENSP00000222254,9606.ENSP00000233146,9606.ENSP00000257430,9606.ENSP00000259008,9606.ENSP00000285398,9606.ENSP00000287647,9606.ENSP00000294008,9606.ENSP00000302486,9606.ENSP00000310520,9606.ENSP00000348020,9606.ENSP00000348089,9606.ENSP00000351015,9606.ENSP00000360141,9606.ENSP00000363822,9606.ENSP00000364699,9606.ENSP00000386759,9606.ENSP00000418960,9606.ENSP00000498215	PIK3R2,MSH2,APC,BRIP1,ERCC3,FANCD2,SLX4,MAP2K1,ERCC4,MLH3,ERCC6,NF1,GNAS,AR,SDHD,SETD2,BRCA1,FANCB
Monarch	HP:0000153	Abnormality of the mouth	21	1992	0.76	1.68e-10	9606.ENSP00000222254,9606.ENSP00000233146,9606.ENSP00000257430,9606.ENSP00000259008,9606.ENSP00000277120,9606.ENSP00000285398,9606.ENSP00000287647,9606.ENSP00000294008,9606.ENSP00000302486,9606.ENSP00000310520,9606.ENSP00000348089,9606.ENSP00000351015,9606.ENSP00000358918,9606.ENSP00000359211,9606.ENSP00000360141,9606.ENSP00000363822,9606.ENSP00000364699,9606.ENSP00000386759,9606.ENSP00000418960,9606.ENSP00000478887,9606.ENSP00000498215	PIK3R2,MSH2,APC,BRIP1,NTRK2,ERCC3,FANCD2,SLX4,MAP2K1,ERCC4,ERCC6,NF1,SUFU,DPYD,GNAS,AR,SDHD,SETD2,BRCA1,MYC,FANCB
Monarch	HP:0008056	Aplasia/Hypoplasia affecting the eye	12	367	1.25	1.74e-10	9606.ENSP00000259008,9606.ENSP00000285398,9606.ENSP00000287647,9606.ENSP00000294008,9606.ENSP00000310520,9606.ENSP00000348089,9606.ENSP00000351015,9606.ENSP00000358918,9606.ENSP00000359211,9606.ENSP00000364699,9606.ENSP00000418960,9606.ENSP00000498215	BRIP1,ERCC3,FANCD2,SLX4,ERCC4,ERCC6,NF1,SUFU,DPYD,SDHD,BRCA1,FANCB
Monarch	HP:0000290	Abnormality of the forehead	16	926	0.98	1.86e-10	9606.ENSP00000222254,9606.ENSP00000257430,9606.ENSP00000259008,9606.ENSP00000277120,9606.ENSP00000287647,9606.ENSP00000294008,9606.ENSP00000302486,9606.ENSP00000310520,9606.ENSP00000322570,9606.ENSP00000348089,9606.ENSP00000351015,9606.ENSP00000358918,9606.ENSP00000359211,9606.ENSP00000386759,9606.ENSP00000418960,9606.ENSP00000498215	PIK3R2,APC,BRIP1,NTRK2,FANCD2,SLX4,MAP2K1,ERCC4,POLE,ERCC6,NF1,SUFU,DPYD,SETD2,BRCA1,FANCB
Monarch	HP:0002683	Abnormal calvaria morphology	15	762	1.03	1.86e-10	9606.ENSP00000222254,9606.ENSP00000257430,9606.ENSP00000259008,9606.ENSP00000285398,9606.ENSP00000287647,9606.ENSP00000294008,9606.ENSP00000302486,9606.ENSP00000310520,9606.ENSP00000322570,9606.ENSP00000348089,9606.ENSP00000358918,9606.ENSP00000360141,9606.ENSP00000386759,9606.ENSP00000418960,9606.ENSP00000498215	PIK3R2,APC,BRIP1,ERCC3,FANCD2,SLX4,MAP2K1,ERCC4,POLE,ERCC6,SUFU,GNAS,SETD2,BRCA1,FANCB
Monarch	HP:0001510	Growth delay	19	1525	0.83	1.93e-10	9606.ENSP00000259008,9606.ENSP00000269305,9606.ENSP00000277120,9606.ENSP00000278616,9606.ENSP00000285398,9606.ENSP00000287647,9606.ENSP00000294008,9606.ENSP00000302486,9606.ENSP00000310520,9606.ENSP00000322570,9606.ENSP00000348089,9606.ENSP00000351015,9606.ENSP00000359211,9606.ENSP00000360141,9606.ENSP00000363822,9606.ENSP00000364699,9606.ENSP00000386759,9606.ENSP00000418960,9606.ENSP00000498215	BRIP1,TP53,NTRK2,ATM,ERCC3,FANCD2,SLX4,MAP2K1,ERCC4,POLE,ERCC6,NF1,DPYD,GNAS,AR,SDHD,SETD2,BRCA1,FANCB
Monarch	HP:0002118	Abnormal cerebral ventricle morphology	15	765	1.03	1.93e-10	9606.ENSP00000222254,9606.ENSP00000259008,9606.ENSP00000269305,9606.ENSP00000285398,9606.ENSP00000287647,9606.ENSP00000294008,9606.ENSP00000302486,9606.ENSP00000310520,9606.ENSP00000348089,9606.ENSP00000351015,9606.ENSP00000358918,9606.ENSP00000360141,9606.ENSP00000386759,9606.ENSP00000418960,9606.ENSP00000498215	PIK3R2,BRIP1,TP53,ERCC3,FANCD2,SLX4,MAP2K1,ERCC4,ERCC6,NF1,SUFU,GNAS,SETD2,BRCA1,FANCB
Monarch	HP:0000028	Cryptorchidism	14	619	1.09	1.97e-10	9606.ENSP00000259008,9606.ENSP00000285398,9606.ENSP00000287647,9606.ENSP00000294008,9606.ENSP00000302486,9606.ENSP00000310520,9606.ENSP00000322570,9606.ENSP00000348089,9606.ENSP00000351015,9606.ENSP00000358918,9606.ENSP00000363822,9606.ENSP00000386759,9606.ENSP00000418960,9606.ENSP00000498215	BRIP1,ERCC3,FANCD2,SLX4,MAP2K1,ERCC4,POLE,ERCC6,NF1,SUFU,AR,SETD2,BRCA1,FANCB
Monarch	HP:0010785	Gonadal neoplasm	8	76	1.76	1.97e-10	9606.ENSP00000233146,9606.ENSP00000260947,9606.ENSP00000269305,9606.ENSP00000348020,9606.ENSP00000358918,9606.ENSP00000363822,9606.ENSP00000386759,9606.ENSP00000418960	MSH2,BARD1,TP53,MLH3,SUFU,AR,SETD2,BRCA1
Monarch	HP:0011277	Abnormality of the urinary system physiology	16	933	0.97	1.97e-10	9606.ENSP00000257430,9606.ENSP00000259008,9606.ENSP00000285398,9606.ENSP00000287647,9606.ENSP00000294008,9606.ENSP00000310520,9606.ENSP00000322570,9606.ENSP00000348089,9606.ENSP00000351015,9606.ENSP00000359211,9606.ENSP00000360141,9606.ENSP00000364699,9606.ENSP00000386759,9606.ENSP00000418960,9606.ENSP00000498215,9606.ENSP00000500891	APC,BRIP1,ERCC3,FANCD2,SLX4,ERCC4,POLE,ERCC6,NF1,DPYD,GNAS,SDHD,SETD2,BRCA1,FANCB,MUTYH
Monarch	HP:0040064	Abnormality of limbs	21	2018	0.76	1.98e-10	9606.ENSP00000222254,9606.ENSP00000257430,9606.ENSP00000259008,9606.ENSP00000269305,9606.ENSP00000277120,9606.ENSP00000285398,9606.ENSP00000287647,9606.ENSP00000294008,9606.ENSP00000302486,9606.ENSP00000310520,9606.ENSP00000322570,9606.ENSP00000348089,9606.ENSP00000351015,9606.ENSP00000358918,9606.ENSP00000359211,9606.ENSP00000360141,9606.ENSP00000363822,9606.ENSP00000364699,9606.ENSP00000386759,9606.ENSP00000418960,9606.ENSP00000498215	PIK3R2,APC,BRIP1,TP53,NTRK2,ERCC3,FANCD2,SLX4,MAP2K1,ERCC4,POLE,ERCC6,NF1,SUFU,DPYD,GNAS,AR,SDHD,SETD2,BRCA1,FANCB
Monarch	HP:0030065	Primitive neuroectodermal tumor	7	41	1.97	2.28e-10	9606.ENSP00000233146,9606.ENSP00000257430,9606.ENSP00000269305,9606.ENSP00000348020,9606.ENSP00000351015,9606.ENSP00000358918,9606.ENSP00000386759	MSH2,APC,TP53,MLH3,NF1,SUFU,SETD2
Monarch	HP:0000240	Abnormality of skull size	18	1333	0.87	2.43e-10	9606.ENSP00000222254,9606.ENSP00000259008,9606.ENSP00000269305,9606.ENSP00000277120,9606.ENSP00000285398,9606.ENSP00000287647,9606.ENSP00000294008,9606.ENSP00000302486,9606.ENSP00000310520,9606.ENSP00000322570,9606.ENSP00000348089,9606.ENSP00000351015,9606.ENSP00000358918,9606.ENSP00000359211,9606.ENSP00000364699,9606.ENSP00000386759,9606.ENSP00000418960,9606.ENSP00000498215	PIK3R2,BRIP1,TP53,NTRK2,ERCC3,FANCD2,SLX4,MAP2K1,ERCC4,POLE,ERCC6,NF1,SUFU,DPYD,SDHD,SETD2,BRCA1,FANCB
Monarch	HP:0011844	Abnormal appendicular skeleton morphology	19	1557	0.82	2.57e-10	9606.ENSP00000222254,9606.ENSP00000257430,9606.ENSP00000259008,9606.ENSP00000269305,9606.ENSP00000285398,9606.ENSP00000287647,9606.ENSP00000294008,9606.ENSP00000302486,9606.ENSP00000310520,9606.ENSP00000322570,9606.ENSP00000348089,9606.ENSP00000351015,9606.ENSP00000358918,9606.ENSP00000359211,9606.ENSP00000360141,9606.ENSP00000364699,9606.ENSP00000386759,9606.ENSP00000418960,9606.ENSP00000498215	PIK3R2,APC,BRIP1,TP53,ERCC3,FANCD2,SLX4,MAP2K1,ERCC4,POLE,ERCC6,NF1,SUFU,DPYD,GNAS,SDHD,SETD2,BRCA1,FANCB
Monarch	HP:0012759	Neurodevelopmental abnormality	22	2323	0.71	2.57e-10	9606.ENSP00000222254,9606.ENSP00000233146,9606.ENSP00000257430,9606.ENSP00000259008,9606.ENSP00000269305,9606.ENSP00000277120,9606.ENSP00000285398,9606.ENSP00000287647,9606.ENSP00000294008,9606.ENSP00000302486,9606.ENSP00000310520,9606.ENSP00000322570,9606.ENSP00000348020,9606.ENSP00000348089,9606.ENSP00000351015,9606.ENSP00000358918,9606.ENSP00000359211,9606.ENSP00000360141,9606.ENSP00000364699,9606.ENSP00000386759,9606.ENSP00000418960,9606.ENSP00000498215	PIK3R2,MSH2,APC,BRIP1,TP53,NTRK2,ERCC3,FANCD2,SLX4,MAP2K1,ERCC4,POLE,MLH3,ERCC6,NF1,SUFU,DPYD,GNAS,SDHD,SETD2,BRCA1,FANCB
Monarch	HP:0033353	Abnormal blood vessel morphology	15	792	1.02	2.88e-10	9606.ENSP00000222254,9606.ENSP00000257430,9606.ENSP00000259008,9606.ENSP00000269305,9606.ENSP00000285398,9606.ENSP00000287647,9606.ENSP00000294008,9606.ENSP00000302486,9606.ENSP00000310520,9606.ENSP00000348089,9606.ENSP00000351015,9606.ENSP00000364699,9606.ENSP00000386759,9606.ENSP00000418960,9606.ENSP00000498215	PIK3R2,APC,BRIP1,TP53,ERCC3,FANCD2,SLX4,MAP2K1,ERCC4,ERCC6,NF1,SDHD,SETD2,BRCA1,FANCB
Monarch	HP:0000518	Cataract	14	642	1.08	2.95e-10	9606.ENSP00000257430,9606.ENSP00000259008,9606.ENSP00000285398,9606.ENSP00000287647,9606.ENSP00000294008,9606.ENSP00000310520,9606.ENSP00000348089,9606.ENSP00000351015,9606.ENSP00000358918,9606.ENSP00000360141,9606.ENSP00000364699,9606.ENSP00000386759,9606.ENSP00000418960,9606.ENSP00000498215	APC,BRIP1,ERCC3,FANCD2,SLX4,ERCC4,ERCC6,NF1,SUFU,GNAS,SDHD,SETD2,BRCA1,FANCB
Monarch	HP:0004322	Short stature	17	1152	0.91	3.09e-10	9606.ENSP00000259008,9606.ENSP00000269305,9606.ENSP00000277120,9606.ENSP00000278616,9606.ENSP00000285398,9606.ENSP00000287647,9606.ENSP00000294008,9606.ENSP00000302486,9606.ENSP00000310520,9606.ENSP00000322570,9606.ENSP00000348089,9606.ENSP00000351015,9606.ENSP00000360141,9606.ENSP00000364699,9606.ENSP00000386759,9606.ENSP00000418960,9606.ENSP00000498215	BRIP1,TP53,NTRK2,ATM,ERCC3,FANCD2,SLX4,MAP2K1,ERCC4,POLE,ERCC6,NF1,GNAS,SDHD,SETD2,BRCA1,FANCB
Monarch	HP:0011004	Abnormal systemic arterial morphology	12	398	1.22	3.78e-10	9606.ENSP00000222254,9606.ENSP00000259008,9606.ENSP00000285398,9606.ENSP00000287647,9606.ENSP00000294008,9606.ENSP00000310520,9606.ENSP00000348089,9606.ENSP00000351015,9606.ENSP00000364699,9606.ENSP00000386759,9606.ENSP00000418960,9606.ENSP00000498215	PIK3R2,BRIP1,ERCC3,FANCD2,SLX4,ERCC4,ERCC6,NF1,SDHD,SETD2,BRCA1,FANCB
Monarch	HP:0002997	Obsolete Abnormality of the ulna	7	46	1.92	4.45e-10	9606.ENSP00000259008,9606.ENSP00000287647,9606.ENSP00000294008,9606.ENSP00000302486,9606.ENSP00000310520,9606.ENSP00000418960,9606.ENSP00000498215	BRIP1,FANCD2,SLX4,MAP2K1,ERCC4,BRCA1,FANCB
Monarch	HP:0100242	Sarcoma	9	144	1.53	5.29e-10	9606.ENSP00000233146,9606.ENSP00000257430,9606.ENSP00000269305,9606.ENSP00000348020,9606.ENSP00000351015,9606.ENSP00000358918,9606.ENSP00000360141,9606.ENSP00000364699,9606.ENSP00000418915	MSH2,APC,TP53,MLH3,NF1,SUFU,GNAS,SDHD,CDKN2A
Monarch	HP:0008050	Abnormality of the palpebral fissures	14	680	1.05	5.95e-10	9606.ENSP00000222254,9606.ENSP00000257430,9606.ENSP00000259008,9606.ENSP00000277120,9606.ENSP00000287647,9606.ENSP00000294008,9606.ENSP00000302486,9606.ENSP00000310520,9606.ENSP00000348089,9606.ENSP00000351015,9606.ENSP00000359211,9606.ENSP00000386759,9606.ENSP00000418960,9606.ENSP00000498215	PIK3R2,APC,BRIP1,NTRK2,FANCD2,SLX4,MAP2K1,ERCC4,ERCC6,NF1,DPYD,SETD2,BRCA1,FANCB
Monarch	HP:0012210	Abnormal renal morphology	15	837	0.99	5.95e-10	9606.ENSP00000222254,9606.ENSP00000257430,9606.ENSP00000259008,9606.ENSP00000287647,9606.ENSP00000294008,9606.ENSP00000302486,9606.ENSP00000310520,9606.ENSP00000322570,9606.ENSP00000348089,9606.ENSP00000351015,9606.ENSP00000360141,9606.ENSP00000364699,9606.ENSP00000386759,9606.ENSP00000418960,9606.ENSP00000498215	PIK3R2,APC,BRIP1,FANCD2,SLX4,MAP2K1,ERCC4,POLE,ERCC6,NF1,GNAS,SDHD,SETD2,BRCA1,FANCB
Monarch	HP:0012531	Pain	13	539	1.12	5.95e-10	9606.ENSP00000233146,9606.ENSP00000257430,9606.ENSP00000269305,9606.ENSP00000285398,9606.ENSP00000302486,9606.ENSP00000310520,9606.ENSP00000322570,9606.ENSP00000348020,9606.ENSP00000351015,9606.ENSP00000358918,9606.ENSP00000360141,9606.ENSP00000364699,9606.ENSP00000478887	MSH2,APC,TP53,ERCC3,MAP2K1,ERCC4,POLE,MLH3,NF1,SUFU,GNAS,SDHD,MYC
Monarch	HP:0100834	Neoplasm of the large intestine	8	90	1.69	6.11e-10	9606.ENSP00000233146,9606.ENSP00000257430,9606.ENSP00000269305,9606.ENSP00000322570,9606.ENSP00000348020,9606.ENSP00000358918,9606.ENSP00000364699,9606.ENSP00000500891	MSH2,APC,TP53,POLE,MLH3,SUFU,SDHD,MUTYH
Monarch	HP:0000163	Abnormal oral cavity morphology	20	1901	0.76	6.80e-10	9606.ENSP00000222254,9606.ENSP00000233146,9606.ENSP00000257430,9606.ENSP00000259008,9606.ENSP00000277120,9606.ENSP00000285398,9606.ENSP00000287647,9606.ENSP00000294008,9606.ENSP00000302486,9606.ENSP00000310520,9606.ENSP00000348089,9606.ENSP00000351015,9606.ENSP00000358918,9606.ENSP00000359211,9606.ENSP00000360141,9606.ENSP00000364699,9606.ENSP00000386759,9606.ENSP00000418960,9606.ENSP00000478887,9606.ENSP00000498215	PIK3R2,MSH2,APC,BRIP1,NTRK2,ERCC3,FANCD2,SLX4,MAP2K1,ERCC4,ERCC6,NF1,SUFU,DPYD,GNAS,SDHD,SETD2,BRCA1,MYC,FANCB
Monarch	HP:0001732	Abnormality of the pancreas	10	225	1.39	7.36e-10	9606.ENSP00000233146,9606.ENSP00000257430,9606.ENSP00000260947,9606.ENSP00000269305,9606.ENSP00000287647,9606.ENSP00000348020,9606.ENSP00000360141,9606.ENSP00000418915,9606.ENSP00000418960,9606.ENSP00000478887	MSH2,APC,BARD1,TP53,FANCD2,MLH3,GNAS,CDKN2A,BRCA1,MYC
Monarch	HP:0002414	Spina bifida	8	94	1.67	8.25e-10	9606.ENSP00000259008,9606.ENSP00000287647,9606.ENSP00000294008,9606.ENSP00000310520,9606.ENSP00000351015,9606.ENSP00000358918,9606.ENSP00000418960,9606.ENSP00000498215	BRIP1,FANCD2,SLX4,ERCC4,NF1,SUFU,BRCA1,FANCB
Monarch	HP:0005522	Pyridoxine-responsive sideroblastic anemia	6	23	2.15	8.61e-10	9606.ENSP00000259008,9606.ENSP00000287647,9606.ENSP00000294008,9606.ENSP00000310520,9606.ENSP00000418960,9606.ENSP00000498215	BRIP1,FANCD2,SLX4,ERCC4,BRCA1,FANCB
Monarch	HP:0011849	Abnormal bone ossification	13	558	1.11	8.61e-10	9606.ENSP00000259008,9606.ENSP00000285398,9606.ENSP00000287647,9606.ENSP00000294008,9606.ENSP00000302486,9606.ENSP00000310520,9606.ENSP00000322570,9606.ENSP00000348089,9606.ENSP00000358918,9606.ENSP00000360141,9606.ENSP00000386759,9606.ENSP00000418960,9606.ENSP00000498215	BRIP1,ERCC3,FANCD2,SLX4,MAP2K1,ERCC4,POLE,ERCC6,SUFU,GNAS,SETD2,BRCA1,FANCB
Monarch	HP:0030680	Abnormality of cardiovascular system morphology	19	1680	0.79	8.61e-10	9606.ENSP00000222254,9606.ENSP00000233146,9606.ENSP00000257430,9606.ENSP00000259008,9606.ENSP00000269305,9606.ENSP00000285398,9606.ENSP00000287647,9606.ENSP00000294008,9606.ENSP00000302486,9606.ENSP00000310520,9606.ENSP00000348020,9606.ENSP00000348089,9606.ENSP00000351015,9606.ENSP00000358918,9606.ENSP00000364699,9606.ENSP00000384849,9606.ENSP00000386759,9606.ENSP00000418960,9606.ENSP00000498215	PIK3R2,MSH2,APC,BRIP1,TP53,ERCC3,FANCD2,SLX4,MAP2K1,ERCC4,MLH3,ERCC6,NF1,SUFU,SDHD,CDKN1A,SETD2,BRCA1,FANCB
Monarch	HP:0100491	Abnormality of lower limb joint	13	558	1.11	8.61e-10	9606.ENSP00000222254,9606.ENSP00000257430,9606.ENSP00000259008,9606.ENSP00000287647,9606.ENSP00000294008,9606.ENSP00000302486,9606.ENSP00000310520,9606.ENSP00000348089,9606.ENSP00000351015,9606.ENSP00000364699,9606.ENSP00000386759,9606.ENSP00000418960,9606.ENSP00000498215	PIK3R2,APC,BRIP1,FANCD2,SLX4,MAP2K1,ERCC4,ERCC6,NF1,SDHD,SETD2,BRCA1,FANCB
Monarch	HP:0002894	Neoplasm of the pancreas	7	52	1.87	8.90e-10	9606.ENSP00000233146,9606.ENSP00000257430,9606.ENSP00000260947,9606.ENSP00000269305,9606.ENSP00000348020,9606.ENSP00000418915,9606.ENSP00000418960	MSH2,APC,BARD1,TP53,MLH3,CDKN2A,BRCA1
Monarch	HP:0002813	Abnormality of limb bone morphology	18	1459	0.83	9.30e-10	9606.ENSP00000222254,9606.ENSP00000257430,9606.ENSP00000259008,9606.ENSP00000269305,9606.ENSP00000285398,9606.ENSP00000287647,9606.ENSP00000294008,9606.ENSP00000302486,9606.ENSP00000310520,9606.ENSP00000322570,9606.ENSP00000348089,9606.ENSP00000351015,9606.ENSP00000358918,9606.ENSP00000360141,9606.ENSP00000364699,9606.ENSP00000386759,9606.ENSP00000418960,9606.ENSP00000498215	PIK3R2,APC,BRIP1,TP53,ERCC3,FANCD2,SLX4,MAP2K1,ERCC4,POLE,ERCC6,NF1,SUFU,GNAS,SDHD,SETD2,BRCA1,FANCB
Monarch	HP:0012874	Abnormal male reproductive system physiology	10	234	1.37	1.01e-09	9606.ENSP00000259008,9606.ENSP00000278616,9606.ENSP00000287647,9606.ENSP00000294008,9606.ENSP00000310520,9606.ENSP00000348089,9606.ENSP00000358918,9606.ENSP00000363822,9606.ENSP00000418960,9606.ENSP00000498215	BRIP1,ATM,FANCD2,SLX4,ERCC4,ERCC6,SUFU,AR,BRCA1,FANCB
Monarch	HP:0000492	Abnormal eyelid morphology	16	1058	0.92	1.04e-09	9606.ENSP00000222254,9606.ENSP00000257430,9606.ENSP00000259008,9606.ENSP00000277120,9606.ENSP00000285398,9606.ENSP00000287647,9606.ENSP00000294008,9606.ENSP00000302486,9606.ENSP00000310520,9606.ENSP00000348089,9606.ENSP00000351015,9606.ENSP00000358918,9606.ENSP00000359211,9606.ENSP00000386759,9606.ENSP00000418960,9606.ENSP00000498215	PIK3R2,APC,BRIP1,NTRK2,ERCC3,FANCD2,SLX4,MAP2K1,ERCC4,ERCC6,NF1,SUFU,DPYD,SETD2,BRCA1,FANCB
Monarch	HP:0002007	Frontal bossing	11	329	1.26	1.04e-09	9606.ENSP00000222254,9606.ENSP00000257430,9606.ENSP00000259008,9606.ENSP00000287647,9606.ENSP00000294008,9606.ENSP00000302486,9606.ENSP00000310520,9606.ENSP00000322570,9606.ENSP00000358918,9606.ENSP00000418960,9606.ENSP00000498215	PIK3R2,APC,BRIP1,FANCD2,SLX4,MAP2K1,ERCC4,POLE,SUFU,BRCA1,FANCB
Monarch	HP:0011218	Abnormal shape of the frontal region	11	330	1.26	1.06e-09	9606.ENSP00000222254,9606.ENSP00000257430,9606.ENSP00000259008,9606.ENSP00000287647,9606.ENSP00000294008,9606.ENSP00000302486,9606.ENSP00000310520,9606.ENSP00000322570,9606.ENSP00000358918,9606.ENSP00000418960,9606.ENSP00000498215	PIK3R2,APC,BRIP1,FANCD2,SLX4,MAP2K1,ERCC4,POLE,SUFU,BRCA1,FANCB
Monarch	HP:0003022	Hypoplasia of the ulna	7	54	1.85	1.09e-09	9606.ENSP00000257430,9606.ENSP00000259008,9606.ENSP00000287647,9606.ENSP00000294008,9606.ENSP00000310520,9606.ENSP00000418960,9606.ENSP00000498215	APC,BRIP1,FANCD2,SLX4,ERCC4,BRCA1,FANCB
Monarch	HP:0100026	Arteriovenous malformation	7	54	1.85	1.09e-09	9606.ENSP00000259008,9606.ENSP00000287647,9606.ENSP00000294008,9606.ENSP00000302486,9606.ENSP00000310520,9606.ENSP00000418960,9606.ENSP00000498215	BRIP1,FANCD2,SLX4,MAP2K1,ERCC4,BRCA1,FANCB
Monarch	HP:0012252	Abnormal respiratory system morphology	16	1067	0.91	1.14e-09	9606.ENSP00000233146,9606.ENSP00000257430,9606.ENSP00000259008,9606.ENSP00000269305,9606.ENSP00000278616,9606.ENSP00000285398,9606.ENSP00000287647,9606.ENSP00000294008,9606.ENSP00000310520,9606.ENSP00000322570,9606.ENSP00000351015,9606.ENSP00000358918,9606.ENSP00000364699,9606.ENSP00000386759,9606.ENSP00000418960,9606.ENSP00000498215	MSH2,APC,BRIP1,TP53,ATM,ERCC3,FANCD2,SLX4,ERCC4,POLE,NF1,SUFU,SDHD,SETD2,BRCA1,FANCB
Monarch	HP:0000539	Abnormality of refraction	15	888	0.97	1.17e-09	9606.ENSP00000259008,9606.ENSP00000285398,9606.ENSP00000287647,9606.ENSP00000294008,9606.ENSP00000302486,9606.ENSP00000310520,9606.ENSP00000348089,9606.ENSP00000351015,9606.ENSP00000359211,9606.ENSP00000364699,9606.ENSP00000386759,9606.ENSP00000398880,9606.ENSP00000414150,9606.ENSP00000418960,9606.ENSP00000498215	BRIP1,ERCC3,FANCD2,SLX4,MAP2K1,ERCC4,ERCC6,NF1,DPYD,SDHD,SETD2,CDK12,ERG,BRCA1,FANCB
Monarch	HP:0000568	Microphthalmia	10	239	1.36	1.17e-09	9606.ENSP00000259008,9606.ENSP00000285398,9606.ENSP00000287647,9606.ENSP00000294008,9606.ENSP00000310520,9606.ENSP00000348089,9606.ENSP00000358918,9606.ENSP00000359211,9606.ENSP00000418960,9606.ENSP00000498215	BRIP1,ERCC3,FANCD2,SLX4,ERCC4,ERCC6,SUFU,DPYD,BRCA1,FANCB
Monarch	HP:0005561	Abnormality of bone marrow cell morphology	9	161	1.49	1.17e-09	9606.ENSP00000259008,9606.ENSP00000278616,9606.ENSP00000287647,9606.ENSP00000294008,9606.ENSP00000310520,9606.ENSP00000358918,9606.ENSP00000360141,9606.ENSP00000478887,9606.ENSP00000498215	BRIP1,ATM,FANCD2,SLX4,ERCC4,SUFU,GNAS,MYC,FANCB
Monarch	HP:0010293	Aplasia/Hypoplasia of the uvula	6	25	2.12	1.17e-09	9606.ENSP00000259008,9606.ENSP00000287647,9606.ENSP00000294008,9606.ENSP00000310520,9606.ENSP00000418960,9606.ENSP00000498215	BRIP1,FANCD2,SLX4,ERCC4,BRCA1,FANCB
