#category	term ID	term description	observed gene count	background gene count	strength	false discovery rate	matching proteins in your network (IDs)	matching proteins in your network (labels)
Monarch	HP:0002813	Abnormality of limb bone morphology	12	1459	0.85	2.25e-06	9606.ENSP00000267163,9606.ENSP00000267430,9606.ENSP00000298139,9606.ENSP00000320485,9606.ENSP00000343741,9606.ENSP00000343896,9606.ENSP00000362441,9606.ENSP00000364699,9606.ENSP00000369497,9606.ENSP00000428056,9606.ENSP00000489597,9606.ENSP00000498881	RB1,FANCM,WRN,ARID1A,ATR,SMARCA4,ATRX,SDHD,BRCA2,PIK3R1,PTPN11,ERCC5
Monarch	HP:0002750	Delayed skeletal maturation	7	280	1.33	3.18e-06	9606.ENSP00000320485,9606.ENSP00000343741,9606.ENSP00000343896,9606.ENSP00000362441,9606.ENSP00000428056,9606.ENSP00000489597,9606.ENSP00000498881	ARID1A,ATR,SMARCA4,ATRX,PIK3R1,PTPN11,ERCC5
Monarch	HP:0030084	Clinodactyly	8	443	1.19	3.18e-06	9606.ENSP00000267430,9606.ENSP00000320485,9606.ENSP00000343741,9606.ENSP00000343896,9606.ENSP00000362441,9606.ENSP00000369497,9606.ENSP00000428056,9606.ENSP00000489597	FANCM,ARID1A,ATR,SMARCA4,ATRX,BRCA2,PIK3R1,PTPN11
Monarch	HP:0000951	Abnormality of the skin	13	1888	0.77	3.29e-06	9606.ENSP00000228872,9606.ENSP00000233146,9606.ENSP00000267430,9606.ENSP00000277120,9606.ENSP00000298139,9606.ENSP00000343741,9606.ENSP00000362441,9606.ENSP00000363822,9606.ENSP00000364699,9606.ENSP00000369497,9606.ENSP00000428056,9606.ENSP00000489597,9606.ENSP00000498881	CDKN1B,MSH2,FANCM,NTRK2,WRN,ATR,ATRX,AR,SDHD,BRCA2,PIK3R1,PTPN11,ERCC5
Monarch	HP:0001367	Abnormal joint morphology	10	905	0.98	3.50e-06	9606.ENSP00000267163,9606.ENSP00000267430,9606.ENSP00000298139,9606.ENSP00000343741,9606.ENSP00000362441,9606.ENSP00000364699,9606.ENSP00000369497,9606.ENSP00000428056,9606.ENSP00000489597,9606.ENSP00000498881	RB1,FANCM,WRN,ATR,ATRX,SDHD,BRCA2,PIK3R1,PTPN11,ERCC5
Monarch	HP:0012759	Neurodevelopmental abnormality	14	2323	0.71	3.55e-06	9606.ENSP00000233146,9606.ENSP00000254108,9606.ENSP00000267430,9606.ENSP00000277120,9606.ENSP00000320485,9606.ENSP00000342924,9606.ENSP00000343741,9606.ENSP00000343896,9606.ENSP00000362441,9606.ENSP00000364699,9606.ENSP00000369497,9606.ENSP00000428056,9606.ENSP00000489597,9606.ENSP00000498881	MSH2,FUS,FANCM,NTRK2,ARID1A,MCPH1,ATR,SMARCA4,ATRX,SDHD,BRCA2,PIK3R1,PTPN11,ERCC5
Monarch	HP:0100543	Cognitive impairment	13	1903	0.77	3.55e-06	9606.ENSP00000233146,9606.ENSP00000254108,9606.ENSP00000267430,9606.ENSP00000277120,9606.ENSP00000320485,9606.ENSP00000342924,9606.ENSP00000343741,9606.ENSP00000343896,9606.ENSP00000362441,9606.ENSP00000364699,9606.ENSP00000369497,9606.ENSP00000489597,9606.ENSP00000498881	MSH2,FUS,FANCM,NTRK2,ARID1A,MCPH1,ATR,SMARCA4,ATRX,SDHD,BRCA2,PTPN11,ERCC5
Monarch	HP:0011805	Abnormal skeletal muscle morphology	12	1537	0.83	3.70e-06	9606.ENSP00000233146,9606.ENSP00000254108,9606.ENSP00000277120,9606.ENSP00000298139,9606.ENSP00000320485,9606.ENSP00000343741,9606.ENSP00000343896,9606.ENSP00000362441,9606.ENSP00000363822,9606.ENSP00000364699,9606.ENSP00000489597,9606.ENSP00000498881	MSH2,FUS,NTRK2,WRN,ARID1A,ATR,SMARCA4,ATRX,AR,SDHD,PTPN11,ERCC5
Monarch	HP:0010785	Gonadal neoplasm	5	76	1.75	3.80e-06	9606.ENSP00000228872,9606.ENSP00000233146,9606.ENSP00000298139,9606.ENSP00000363822,9606.ENSP00000369497	CDKN1B,MSH2,WRN,AR,BRCA2
Monarch	HP:0012758	Neurodevelopmental delay	13	1926	0.76	3.94e-06	9606.ENSP00000254108,9606.ENSP00000267430,9606.ENSP00000277120,9606.ENSP00000320485,9606.ENSP00000342924,9606.ENSP00000343741,9606.ENSP00000343896,9606.ENSP00000362441,9606.ENSP00000364699,9606.ENSP00000369497,9606.ENSP00000428056,9606.ENSP00000489597,9606.ENSP00000498881	FUS,FANCM,NTRK2,ARID1A,MCPH1,ATR,SMARCA4,ATRX,SDHD,BRCA2,PIK3R1,PTPN11,ERCC5
Monarch	HP:0000137	Abnormality of the ovary	6	165	1.49	3.96e-06	9606.ENSP00000233146,9606.ENSP00000298139,9606.ENSP00000363822,9606.ENSP00000364699,9606.ENSP00000369497,9606.ENSP00000489597	MSH2,WRN,AR,SDHD,BRCA2,PTPN11
Monarch	HP:0001263	Global developmental delay	12	1559	0.82	4.17e-06	9606.ENSP00000254108,9606.ENSP00000267430,9606.ENSP00000277120,9606.ENSP00000320485,9606.ENSP00000342924,9606.ENSP00000343741,9606.ENSP00000343896,9606.ENSP00000362441,9606.ENSP00000364699,9606.ENSP00000369497,9606.ENSP00000489597,9606.ENSP00000498881	FUS,FANCM,NTRK2,ARID1A,MCPH1,ATR,SMARCA4,ATRX,SDHD,BRCA2,PTPN11,ERCC5
Monarch	HP:0001508	Failure to thrive	10	949	0.96	5.06e-06	9606.ENSP00000277120,9606.ENSP00000320485,9606.ENSP00000343741,9606.ENSP00000343896,9606.ENSP00000362441,9606.ENSP00000364699,9606.ENSP00000369497,9606.ENSP00000428056,9606.ENSP00000489597,9606.ENSP00000498881	NTRK2,ARID1A,ATR,SMARCA4,ATRX,SDHD,BRCA2,PIK3R1,PTPN11,ERCC5
Monarch	HP:0012373	Abnormal eye physiology	14	2405	0.7	5.16e-06	9606.ENSP00000233146,9606.ENSP00000254108,9606.ENSP00000267163,9606.ENSP00000267430,9606.ENSP00000277120,9606.ENSP00000320485,9606.ENSP00000343741,9606.ENSP00000343896,9606.ENSP00000362441,9606.ENSP00000364699,9606.ENSP00000369497,9606.ENSP00000428056,9606.ENSP00000489597,9606.ENSP00000498881	MSH2,FUS,RB1,FANCM,NTRK2,ARID1A,ATR,SMARCA4,ATRX,SDHD,BRCA2,PIK3R1,PTPN11,ERCC5
Monarch	HP:0000925	Abnormality of the vertebral column	11	1252	0.88	5.17e-06	9606.ENSP00000254108,9606.ENSP00000267430,9606.ENSP00000276659,9606.ENSP00000320485,9606.ENSP00000343741,9606.ENSP00000343896,9606.ENSP00000362441,9606.ENSP00000364699,9606.ENSP00000369497,9606.ENSP00000489597,9606.ENSP00000498881	FUS,FANCM,RSPO2,ARID1A,ATR,SMARCA4,ATRX,SDHD,BRCA2,PTPN11,ERCC5
Monarch	HP:0008069	Neoplasm of the skin	6	175	1.47	5.31e-06	9606.ENSP00000228872,9606.ENSP00000233146,9606.ENSP00000298139,9606.ENSP00000364699,9606.ENSP00000428056,9606.ENSP00000498881	CDKN1B,MSH2,WRN,SDHD,PIK3R1,ERCC5
Monarch	HP:0001999	Abnormal facial shape	10	978	0.94	6.47e-06	9606.ENSP00000267430,9606.ENSP00000277120,9606.ENSP00000298139,9606.ENSP00000320485,9606.ENSP00000343741,9606.ENSP00000343896,9606.ENSP00000362441,9606.ENSP00000369497,9606.ENSP00000428056,9606.ENSP00000489597	FANCM,NTRK2,WRN,ARID1A,ATR,SMARCA4,ATRX,BRCA2,PIK3R1,PTPN11
Monarch	HP:0011121	Abnormality of skin morphology	12	1648	0.79	7.31e-06	9606.ENSP00000228872,9606.ENSP00000233146,9606.ENSP00000267430,9606.ENSP00000277120,9606.ENSP00000298139,9606.ENSP00000343741,9606.ENSP00000362441,9606.ENSP00000364699,9606.ENSP00000369497,9606.ENSP00000428056,9606.ENSP00000489597,9606.ENSP00000498881	CDKN1B,MSH2,FANCM,NTRK2,WRN,ATR,ATRX,SDHD,BRCA2,PIK3R1,PTPN11,ERCC5
Monarch	HP:0000927	Abnormality of skeletal maturation	7	327	1.26	7.73e-06	9606.ENSP00000320485,9606.ENSP00000343741,9606.ENSP00000343896,9606.ENSP00000362441,9606.ENSP00000428056,9606.ENSP00000489597,9606.ENSP00000498881	ARID1A,ATR,SMARCA4,ATRX,PIK3R1,PTPN11,ERCC5
Monarch	HP:0001155	Abnormality of the hand	11	1312	0.86	7.97e-06	9606.ENSP00000267430,9606.ENSP00000298139,9606.ENSP00000320485,9606.ENSP00000343741,9606.ENSP00000343896,9606.ENSP00000362441,9606.ENSP00000364699,9606.ENSP00000369497,9606.ENSP00000428056,9606.ENSP00000489597,9606.ENSP00000498881	FANCM,WRN,ARID1A,ATR,SMARCA4,ATRX,SDHD,BRCA2,PIK3R1,PTPN11,ERCC5
Monarch	HP:0011355	Localized skin lesion	9	738	1.02	8.09e-06	9606.ENSP00000228872,9606.ENSP00000233146,9606.ENSP00000267430,9606.ENSP00000298139,9606.ENSP00000364699,9606.ENSP00000369497,9606.ENSP00000428056,9606.ENSP00000489597,9606.ENSP00000498881	CDKN1B,MSH2,FANCM,WRN,SDHD,BRCA2,PIK3R1,PTPN11,ERCC5
Monarch	HP:0012372	Abnormal eye morphology	13	2077	0.73	8.71e-06	9606.ENSP00000267163,9606.ENSP00000267430,9606.ENSP00000276659,9606.ENSP00000277120,9606.ENSP00000298139,9606.ENSP00000343741,9606.ENSP00000362441,9606.ENSP00000364699,9606.ENSP00000369497,9606.ENSP00000428056,9606.ENSP00000489597,9606.ENSP00000498881,9606.ENSP00000500891	RB1,FANCM,RSPO2,NTRK2,WRN,ATR,ATRX,SDHD,BRCA2,PIK3R1,PTPN11,ERCC5,MUTYH
Monarch	HP:0001034	Hypermelanotic macule	6	194	1.42	9.05e-06	9606.ENSP00000233146,9606.ENSP00000267430,9606.ENSP00000364699,9606.ENSP00000369497,9606.ENSP00000489597,9606.ENSP00000498881	MSH2,FANCM,SDHD,BRCA2,PTPN11,ERCC5
Monarch	HP:0000130	Abnormality of the uterus	6	195	1.42	9.16e-06	9606.ENSP00000228872,9606.ENSP00000233146,9606.ENSP00000267430,9606.ENSP00000363822,9606.ENSP00000364699,9606.ENSP00000369497	CDKN1B,MSH2,FANCM,AR,SDHD,BRCA2
Monarch	HP:0000135	Hypogonadism	7	343	1.24	1.00e-05	9606.ENSP00000267430,9606.ENSP00000298139,9606.ENSP00000362441,9606.ENSP00000363822,9606.ENSP00000369497,9606.ENSP00000489597,9606.ENSP00000498881	FANCM,WRN,ATRX,AR,BRCA2,PTPN11,ERCC5
Monarch	HP:0002167	Neurological speech impairment	11	1354	0.84	1.04e-05	9606.ENSP00000233146,9606.ENSP00000254108,9606.ENSP00000277120,9606.ENSP00000320485,9606.ENSP00000343896,9606.ENSP00000362441,9606.ENSP00000363822,9606.ENSP00000364699,9606.ENSP00000428056,9606.ENSP00000489597,9606.ENSP00000498881	MSH2,FUS,NTRK2,ARID1A,SMARCA4,ATRX,AR,SDHD,PIK3R1,PTPN11,ERCC5
Monarch	HP:0009726	Renal neoplasm	5	98	1.64	1.08e-05	9606.ENSP00000228872,9606.ENSP00000233146,9606.ENSP00000298139,9606.ENSP00000364699,9606.ENSP00000369497	CDKN1B,MSH2,WRN,SDHD,BRCA2
Monarch	HP:0002012	Abnormality of the abdominal organs	10	1068	0.9	1.33e-05	9606.ENSP00000228872,9606.ENSP00000233146,9606.ENSP00000267430,9606.ENSP00000320485,9606.ENSP00000343896,9606.ENSP00000362441,9606.ENSP00000364699,9606.ENSP00000369497,9606.ENSP00000428056,9606.ENSP00000489597	CDKN1B,MSH2,FANCM,ARID1A,SMARCA4,ATRX,SDHD,BRCA2,PIK3R1,PTPN11
Monarch	HP:0033353	Abnormal blood vessel morphology	9	792	0.99	1.36e-05	9606.ENSP00000267430,9606.ENSP00000276659,9606.ENSP00000298139,9606.ENSP00000320485,9606.ENSP00000343896,9606.ENSP00000364699,9606.ENSP00000369497,9606.ENSP00000489597,9606.ENSP00000498881	FANCM,RSPO2,WRN,ARID1A,SMARCA4,SDHD,BRCA2,PTPN11,ERCC5
Monarch	HP:0001671	Abnormal cardiac septum morphology	8	556	1.09	1.37e-05	9606.ENSP00000267430,9606.ENSP00000276659,9606.ENSP00000320485,9606.ENSP00000343896,9606.ENSP00000362441,9606.ENSP00000364699,9606.ENSP00000369497,9606.ENSP00000489597	FANCM,RSPO2,ARID1A,SMARCA4,ATRX,SDHD,BRCA2,PTPN11
Monarch	HP:0025032	Abnormality of digestive system physiology	12	1763	0.77	1.37e-05	9606.ENSP00000228872,9606.ENSP00000233146,9606.ENSP00000254108,9606.ENSP00000277120,9606.ENSP00000320485,9606.ENSP00000343896,9606.ENSP00000362441,9606.ENSP00000363822,9606.ENSP00000364699,9606.ENSP00000428056,9606.ENSP00000489597,9606.ENSP00000498881	CDKN1B,MSH2,FUS,NTRK2,ARID1A,SMARCA4,ATRX,AR,SDHD,PIK3R1,PTPN11,ERCC5
Monarch	HP:0011458	Abdominal symptom	11	1448	0.81	1.92e-05	9606.ENSP00000228872,9606.ENSP00000233146,9606.ENSP00000254108,9606.ENSP00000277120,9606.ENSP00000320485,9606.ENSP00000343896,9606.ENSP00000362441,9606.ENSP00000364699,9606.ENSP00000428056,9606.ENSP00000489597,9606.ENSP00000498881	CDKN1B,MSH2,FUS,NTRK2,ARID1A,SMARCA4,ATRX,SDHD,PIK3R1,PTPN11,ERCC5
Monarch	HP:0012210	Abnormal renal morphology	9	837	0.96	2.07e-05	9606.ENSP00000267430,9606.ENSP00000276659,9606.ENSP00000320485,9606.ENSP00000342924,9606.ENSP00000343896,9606.ENSP00000362441,9606.ENSP00000364699,9606.ENSP00000369497,9606.ENSP00000489597	FANCM,RSPO2,ARID1A,MCPH1,SMARCA4,ATRX,SDHD,BRCA2,PTPN11
Monarch	HP:0000366	Abnormality of the nose	11	1470	0.81	2.18e-05	9606.ENSP00000267430,9606.ENSP00000276659,9606.ENSP00000298139,9606.ENSP00000320485,9606.ENSP00000343741,9606.ENSP00000343896,9606.ENSP00000362441,9606.ENSP00000369497,9606.ENSP00000428056,9606.ENSP00000489597,9606.ENSP00000498881	FANCM,RSPO2,WRN,ARID1A,ATR,SMARCA4,ATRX,BRCA2,PIK3R1,PTPN11,ERCC5
Monarch	HP:0012718	Morphological abnormality of the gastrointestinal tract	9	845	0.96	2.19e-05	9606.ENSP00000228872,9606.ENSP00000233146,9606.ENSP00000267430,9606.ENSP00000276659,9606.ENSP00000362441,9606.ENSP00000364699,9606.ENSP00000369497,9606.ENSP00000428056,9606.ENSP00000500891	CDKN1B,MSH2,FANCM,RSPO2,ATRX,SDHD,BRCA2,PIK3R1,MUTYH
Monarch	HP:0025033	Abnormality of digestive system morphology	9	849	0.96	2.26e-05	9606.ENSP00000228872,9606.ENSP00000233146,9606.ENSP00000267430,9606.ENSP00000276659,9606.ENSP00000362441,9606.ENSP00000364699,9606.ENSP00000369497,9606.ENSP00000428056,9606.ENSP00000500891	CDKN1B,MSH2,FANCM,RSPO2,ATRX,SDHD,BRCA2,PIK3R1,MUTYH
Monarch	HP:0004207	Abnormal 5th finger morphology	7	396	1.18	2.32e-05	9606.ENSP00000267430,9606.ENSP00000320485,9606.ENSP00000343741,9606.ENSP00000343896,9606.ENSP00000362441,9606.ENSP00000369497,9606.ENSP00000489597	FANCM,ARID1A,ATR,SMARCA4,ATRX,BRCA2,PTPN11
Monarch	HP:0000496	Abnormality of eye movement	11	1491	0.8	2.45e-05	9606.ENSP00000254108,9606.ENSP00000267430,9606.ENSP00000277120,9606.ENSP00000320485,9606.ENSP00000343741,9606.ENSP00000343896,9606.ENSP00000362441,9606.ENSP00000364699,9606.ENSP00000369497,9606.ENSP00000489597,9606.ENSP00000498881	FUS,FANCM,NTRK2,ARID1A,ATR,SMARCA4,ATRX,SDHD,BRCA2,PTPN11,ERCC5
Monarch	HP:0009815	Aplasia/hypoplasia of the extremities	8	614	1.05	2.65e-05	9606.ENSP00000267430,9606.ENSP00000276659,9606.ENSP00000298139,9606.ENSP00000320485,9606.ENSP00000343741,9606.ENSP00000343896,9606.ENSP00000369497,9606.ENSP00000428056	FANCM,RSPO2,WRN,ARID1A,ATR,SMARCA4,BRCA2,PIK3R1
Monarch	HP:0005922	Abnormal hand morphology	9	870	0.95	2.70e-05	9606.ENSP00000267430,9606.ENSP00000298139,9606.ENSP00000320485,9606.ENSP00000343741,9606.ENSP00000343896,9606.ENSP00000362441,9606.ENSP00000369497,9606.ENSP00000428056,9606.ENSP00000489597	FANCM,WRN,ARID1A,ATR,SMARCA4,ATRX,BRCA2,PIK3R1,PTPN11
Monarch	HP:0001392	Abnormality of the liver	9	895	0.94	3.40e-05	9606.ENSP00000228872,9606.ENSP00000233146,9606.ENSP00000267430,9606.ENSP00000320485,9606.ENSP00000343896,9606.ENSP00000364699,9606.ENSP00000369497,9606.ENSP00000428056,9606.ENSP00000489597	CDKN1B,MSH2,FANCM,ARID1A,SMARCA4,SDHD,BRCA2,PIK3R1,PTPN11
Monarch	HP:0100006	Neoplasm of the central nervous system	5	128	1.52	3.40e-05	9606.ENSP00000233146,9606.ENSP00000267163,9606.ENSP00000298139,9606.ENSP00000364699,9606.ENSP00000489597	MSH2,RB1,WRN,SDHD,PTPN11
Monarch	HP:0025142	Constitutional symptom	9	906	0.93	3.71e-05	9606.ENSP00000228872,9606.ENSP00000233146,9606.ENSP00000254108,9606.ENSP00000267163,9606.ENSP00000362441,9606.ENSP00000364699,9606.ENSP00000428056,9606.ENSP00000489597,9606.ENSP00000498881	CDKN1B,MSH2,FUS,RB1,ATRX,SDHD,PIK3R1,PTPN11,ERCC5
Monarch	HP:0002650	Scoliosis	9	908	0.93	3.75e-05	9606.ENSP00000254108,9606.ENSP00000267430,9606.ENSP00000320485,9606.ENSP00000343741,9606.ENSP00000343896,9606.ENSP00000362441,9606.ENSP00000364699,9606.ENSP00000369497,9606.ENSP00000489597	FUS,FANCM,ARID1A,ATR,SMARCA4,ATRX,SDHD,BRCA2,PTPN11
Monarch	HP:0000508	Ptosis	8	647	1.02	3.76e-05	9606.ENSP00000267430,9606.ENSP00000277120,9606.ENSP00000320485,9606.ENSP00000343896,9606.ENSP00000362441,9606.ENSP00000364699,9606.ENSP00000369497,9606.ENSP00000489597	FANCM,NTRK2,ARID1A,SMARCA4,ATRX,SDHD,BRCA2,PTPN11
Monarch	HP:0012378	Fatigue	6	258	1.3	3.79e-05	9606.ENSP00000233146,9606.ENSP00000254108,9606.ENSP00000362441,9606.ENSP00000364699,9606.ENSP00000428056,9606.ENSP00000498881	MSH2,FUS,ATRX,SDHD,PIK3R1,ERCC5
Monarch	HP:0011276	Vascular skin abnormality	7	433	1.14	3.92e-05	9606.ENSP00000228872,9606.ENSP00000298139,9606.ENSP00000343741,9606.ENSP00000362441,9606.ENSP00000364699,9606.ENSP00000489597,9606.ENSP00000498881	CDKN1B,WRN,ATR,ATRX,SDHD,PTPN11,ERCC5
Monarch	HP:0100790	Hernia	7	435	1.14	4.01e-05	9606.ENSP00000267430,9606.ENSP00000320485,9606.ENSP00000343896,9606.ENSP00000362441,9606.ENSP00000363822,9606.ENSP00000369497,9606.ENSP00000428056	FANCM,ARID1A,SMARCA4,ATRX,AR,BRCA2,PIK3R1
Monarch	HP:0002890	Thyroid carcinoma	4	52	1.82	4.06e-05	9606.ENSP00000298139,9606.ENSP00000320485,9606.ENSP00000343896,9606.ENSP00000364699	WRN,ARID1A,SMARCA4,SDHD
Monarch	HP:0000347	Micrognathia	8	659	1.02	4.17e-05	9606.ENSP00000267430,9606.ENSP00000276659,9606.ENSP00000343741,9606.ENSP00000362441,9606.ENSP00000369497,9606.ENSP00000428056,9606.ENSP00000489597,9606.ENSP00000498881	FANCM,RSPO2,ATR,ATRX,BRCA2,PIK3R1,PTPN11,ERCC5
Monarch	HP:0009118	Aplasia/Hypoplasia of the mandible	8	660	1.02	4.19e-05	9606.ENSP00000267430,9606.ENSP00000276659,9606.ENSP00000343741,9606.ENSP00000362441,9606.ENSP00000369497,9606.ENSP00000428056,9606.ENSP00000489597,9606.ENSP00000498881	FANCM,RSPO2,ATR,ATRX,BRCA2,PIK3R1,PTPN11,ERCC5
Monarch	HP:0007495	Prematurely aged appearance	5	136	1.5	4.24e-05	9606.ENSP00000298139,9606.ENSP00000343741,9606.ENSP00000428056,9606.ENSP00000489597,9606.ENSP00000498881	WRN,ATR,PIK3R1,PTPN11,ERCC5
Monarch	HP:0000549	Abnormal conjugate eye movement	9	934	0.92	4.47e-05	9606.ENSP00000254108,9606.ENSP00000267430,9606.ENSP00000320485,9606.ENSP00000343741,9606.ENSP00000343896,9606.ENSP00000362441,9606.ENSP00000369497,9606.ENSP00000489597,9606.ENSP00000498881	FUS,FANCM,ARID1A,ATR,SMARCA4,ATRX,BRCA2,PTPN11,ERCC5
Monarch	HP:0000957	Cafe-au-lait spot	5	138	1.49	4.48e-05	9606.ENSP00000233146,9606.ENSP00000267430,9606.ENSP00000364699,9606.ENSP00000369497,9606.ENSP00000489597	MSH2,FANCM,SDHD,BRCA2,PTPN11
Monarch	HP:0011297	Abnormal digit morphology	10	1263	0.83	4.99e-05	9606.ENSP00000267430,9606.ENSP00000320485,9606.ENSP00000343741,9606.ENSP00000343896,9606.ENSP00000362441,9606.ENSP00000364699,9606.ENSP00000369497,9606.ENSP00000428056,9606.ENSP00000489597,9606.ENSP00000498881	FANCM,ARID1A,ATR,SMARCA4,ATRX,SDHD,BRCA2,PIK3R1,PTPN11,ERCC5
Monarch	HP:0012732	Anorectal anomaly	6	274	1.27	4.99e-05	9606.ENSP00000233146,9606.ENSP00000267430,9606.ENSP00000276659,9606.ENSP00000364699,9606.ENSP00000369497,9606.ENSP00000500891	MSH2,FANCM,RSPO2,SDHD,BRCA2,MUTYH
Monarch	HP:0001274	Agenesis of corpus callosum	6	275	1.27	5.04e-05	9606.ENSP00000233146,9606.ENSP00000276659,9606.ENSP00000320485,9606.ENSP00000342924,9606.ENSP00000343896,9606.ENSP00000362441	MSH2,RSPO2,ARID1A,MCPH1,SMARCA4,ATRX
Monarch	HP:0011362	Abnormal hair quantity	8	682	1.0	5.09e-05	9606.ENSP00000298139,9606.ENSP00000320485,9606.ENSP00000343741,9606.ENSP00000343896,9606.ENSP00000363822,9606.ENSP00000428056,9606.ENSP00000489597,9606.ENSP00000498881	WRN,ARID1A,ATR,SMARCA4,AR,PIK3R1,PTPN11,ERCC5
Monarch	HP:0100542	Abnormal localization of kidney	5	144	1.47	5.29e-05	9606.ENSP00000267430,9606.ENSP00000320485,9606.ENSP00000343896,9606.ENSP00000369497,9606.ENSP00000489597	FANCM,ARID1A,SMARCA4,BRCA2,PTPN11
Monarch	HP:0010468	Aplasia/Hypoplasia of the testes	5	146	1.47	5.62e-05	9606.ENSP00000267430,9606.ENSP00000298139,9606.ENSP00000362441,9606.ENSP00000369497,9606.ENSP00000498881	FANCM,WRN,ATRX,BRCA2,ERCC5
Monarch	HP:0001249	Intellectual disability	11	1656	0.76	5.96e-05	9606.ENSP00000267430,9606.ENSP00000277120,9606.ENSP00000320485,9606.ENSP00000342924,9606.ENSP00000343741,9606.ENSP00000343896,9606.ENSP00000362441,9606.ENSP00000364699,9606.ENSP00000369497,9606.ENSP00000489597,9606.ENSP00000498881	FANCM,NTRK2,ARID1A,MCPH1,ATR,SMARCA4,ATRX,SDHD,BRCA2,PTPN11,ERCC5
Monarch	HP:0001167	Abnormality of finger	9	980	0.9	6.22e-05	9606.ENSP00000267430,9606.ENSP00000320485,9606.ENSP00000343741,9606.ENSP00000343896,9606.ENSP00000362441,9606.ENSP00000369497,9606.ENSP00000428056,9606.ENSP00000489597,9606.ENSP00000498881	FANCM,ARID1A,ATR,SMARCA4,ATRX,BRCA2,PIK3R1,PTPN11,ERCC5
Monarch	HP:0007565	Multiple cafe-au-lait spots	4	60	1.76	6.30e-05	9606.ENSP00000233146,9606.ENSP00000267430,9606.ENSP00000364699,9606.ENSP00000369497	MSH2,FANCM,SDHD,BRCA2
Monarch	HP:0002898	Embryonal neoplasm	4	61	1.75	6.67e-05	9606.ENSP00000267163,9606.ENSP00000320485,9606.ENSP00000343896,9606.ENSP00000369497	RB1,ARID1A,SMARCA4,BRCA2
Monarch	HP:0030680	Abnormality of cardiovascular system morphology	11	1680	0.75	6.67e-05	9606.ENSP00000233146,9606.ENSP00000267430,9606.ENSP00000276659,9606.ENSP00000298139,9606.ENSP00000320485,9606.ENSP00000343896,9606.ENSP00000362441,9606.ENSP00000364699,9606.ENSP00000369497,9606.ENSP00000489597,9606.ENSP00000498881	MSH2,FANCM,RSPO2,WRN,ARID1A,SMARCA4,ATRX,SDHD,BRCA2,PTPN11,ERCC5
Monarch	HP:0000505	Visual impairment	9	995	0.89	6.88e-05	9606.ENSP00000233146,9606.ENSP00000267430,9606.ENSP00000277120,9606.ENSP00000320485,9606.ENSP00000343896,9606.ENSP00000362441,9606.ENSP00000364699,9606.ENSP00000369497,9606.ENSP00000498881	MSH2,FANCM,NTRK2,ARID1A,SMARCA4,ATRX,SDHD,BRCA2,ERCC5
Monarch	HP:0003712	Skeletal muscle hypertrophy	5	154	1.44	6.90e-05	9606.ENSP00000320485,9606.ENSP00000343896,9606.ENSP00000362441,9606.ENSP00000363822,9606.ENSP00000364699	ARID1A,SMARCA4,ATRX,AR,SDHD
Monarch	HP:0031703	Abnormal ear morphology	10	1320	0.81	6.90e-05	9606.ENSP00000267430,9606.ENSP00000276659,9606.ENSP00000320485,9606.ENSP00000343741,9606.ENSP00000362441,9606.ENSP00000364699,9606.ENSP00000369497,9606.ENSP00000428056,9606.ENSP00000489597,9606.ENSP00000498881	FANCM,RSPO2,ARID1A,ATR,ATRX,SDHD,BRCA2,PIK3R1,PTPN11,ERCC5
Monarch	HP:0008070	Sparse hair	6	300	1.23	7.62e-05	9606.ENSP00000298139,9606.ENSP00000320485,9606.ENSP00000343741,9606.ENSP00000343896,9606.ENSP00000363822,9606.ENSP00000428056	WRN,ARID1A,ATR,SMARCA4,AR,PIK3R1
Monarch	HP:0000377	Abnormal pinna morphology	9	1019	0.88	8.11e-05	9606.ENSP00000267430,9606.ENSP00000276659,9606.ENSP00000320485,9606.ENSP00000343741,9606.ENSP00000362441,9606.ENSP00000369497,9606.ENSP00000428056,9606.ENSP00000489597,9606.ENSP00000498881	FANCM,RSPO2,ARID1A,ATR,ATRX,BRCA2,PIK3R1,PTPN11,ERCC5
Monarch	HP:0010978	Abnormality of immune system physiology	10	1347	0.8	8.11e-05	9606.ENSP00000228872,9606.ENSP00000267430,9606.ENSP00000320485,9606.ENSP00000343896,9606.ENSP00000362441,9606.ENSP00000363822,9606.ENSP00000364699,9606.ENSP00000369497,9606.ENSP00000428056,9606.ENSP00000498881	CDKN1B,FANCM,ARID1A,SMARCA4,ATRX,AR,SDHD,BRCA2,PIK3R1,ERCC5
Monarch	HP:0000174	Abnormal palate morphology	9	1035	0.87	9.00e-05	9606.ENSP00000267163,9606.ENSP00000267430,9606.ENSP00000343741,9606.ENSP00000362441,9606.ENSP00000364699,9606.ENSP00000369497,9606.ENSP00000428056,9606.ENSP00000489597,9606.ENSP00000498881	RB1,FANCM,ATR,ATRX,SDHD,BRCA2,PIK3R1,PTPN11,ERCC5
Monarch	HP:0006496	Aplasia/hypoplasia involving bones of the upper limbs	7	511	1.07	9.55e-05	9606.ENSP00000267430,9606.ENSP00000298139,9606.ENSP00000320485,9606.ENSP00000343741,9606.ENSP00000343896,9606.ENSP00000369497,9606.ENSP00000428056	FANCM,WRN,ARID1A,ATR,SMARCA4,BRCA2,PIK3R1
